[  232.008425][ T1662]  </TASK>
[  232.010359][ T1662] irq event stamp: 164559
[  232.012790][ T1662] hardirqs last  enabled at (164777): [<ffffffff9989ddbe>] __up_console_sem+0xae/0xc0
[  232.013759][ T3950] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.016065][ T1662] hardirqs last disabled at (164791): [<ffffffff9970f6b4>] handle_softirqs+0x6a4/0x870
[  232.019177][ T3950] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.021711][ T1662] softirqs last  enabled at (164806): [<ffffffff9970f554>] handle_softirqs+0x544/0x870
[  232.027419][ T1662] softirqs last disabled at (164801): [<ffffffff9971120e>] irq_exit_rcu+0xee/0x140
[  232.030643][ T1662] ---[ end trace 0000000000000000 ]---
[  232.032991][ T1662]  (null): radio-mr800 - initialization failed
[  232.035322][ T1662] radio-mr800 1-1:128.48: probe with driver radio-mr800 failed with error -71
[  232.045696][ T1662] usb 1-1: USB disconnect, device number 63
[  232.081683][ T3952] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.085158][ T3952] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.147155][ T3954] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.150545][ T3954] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.224003][ T3957] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.227429][ T3957] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.313491][ T3960] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.317642][ T3960] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.442703][   T69] usb 1-1: new high-speed USB device number 64 using dummy_hcd
[  232.498817][ T3962] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.507158][ T3962] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.528679][ T3964] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.532811][ T3964] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.556805][ T3966] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.559926][ T3966] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.576688][   T69] usb 1-1: unable to get BOS descriptor or descriptor too short
[  232.581367][   T69] usb 1-1: config 128 has an invalid interface number: 48 but max is 0
[  232.584236][   T69] usb 1-1: config 128 contains an unexpected descriptor of type 0x1, skipping
[  232.587280][   T69] usb 1-1: config 128 has no interface number 0
[  232.589723][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8B has invalid wMaxPacketSize 0
[  232.593125][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x6 has an invalid bInterval 255, changing to 7
[  232.597009][   T69] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  232.600809][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8F has invalid maxpacket 4096, setting to 1024
[  232.604640][   T69] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x8F has invalid maxpacket 1024
[  232.608164][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0xE has invalid wMaxPacketSize 0
[  232.611654][   T69] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  232.615294][   T69] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x2 has invalid maxpacket 128
[  232.618778][   T69] usb 1-1: config 128 interface 48 altsetting 138 has a duplicate endpoint with address 0x2, skipping
[  232.620483][ T3968] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.622388][   T69] usb 1-1: config 128 interface 48 has no altsetting 0
[  232.627297][ T3968] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.634037][   T69] usb 1-1: New USB device found, idVendor=07ca, idProduct=b800, bcdDevice=d3.2a
[  232.637040][   T69] usb 1-1: New USB device strings: Mfr=5, Product=3, SerialNumber=255
[  232.639735][   T69] usb 1-1: Product: syz
[  232.641228][   T69] usb 1-1: Manufacturer: syz
[  232.642868][   T69] usb 1-1: SerialNumber: syz
[  232.681755][ T3970] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.685171][ T3970] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.758802][ T3972] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.761851][ T3972] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.845921][ T3974] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.849439][ T3974] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.857200][   T69] ------------[ cut here ]------------
[  232.859193][   T69] usb 1-1: BOGUS urb xfer, pipe 1 != type 3
[  232.863309][   T69] WARNING: CPU: 2 PID: 69 at drivers/usb/core/urb.c:503 usb_submit_urb+0x1458/0x1760
[  232.866534][   T69] Modules linked in:
[  232.868176][   T69] CPU: 2 UID: 0 PID: 69 Comm: kworker/2:1 Tainted: G        W          6.13.0-rc7 #1
[  232.871404][   T69] Tainted: [W]=WARN
[  232.872825][   T69] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.13.0-1ubuntu1.1 04/01/2014
[  232.876278][   T69] Workqueue: usb_hub_wq hub_event
[  232.878112][   T69] RIP: 0010:usb_submit_urb+0x1458/0x1760
[  232.880138][   T69] Code: 24 10 e8 9b 32 46 fb 48 8b 7c 24 10 e8 21 1e 1a ff 41 89 d8 44 89 e1 4c 89 ea 48 89 c6 48 c7 c7 00 fb 51 a2 e8 59 be 0b fb 90 <0f> 0b 90 90 e9 d9 f2 ff ff e8 6a 32 46 fb 0f 1f 44 00 00 e9 4c fa
[  232.886788][   T69] RSP: 0018:ffa00000004a6e80 EFLAGS: 00010286
[  232.889247][   T69] RAX: 0000000000000000 RBX: 0000000000000003 RCX: ffffffff996f295a
[  232.892772][   T69] RDX: 0000000000000001 RSI: ff11000002cb8000 RDI: 0000000000000002
[  232.896276][   T69] RBP: ff1100000289b000 R08: fffffbfff47b8800 R09: fff3fc0000094d81
[  232.899754][   T69] R10: fff3fc0000094d80 R11: ffa00000004a6c07 R12: 0000000000000001
[  232.903242][   T69] R13: ff11000027727aa0 R14: ff1100000289b07c R15: 0000000000000002
[  239.938260][  T126]  ? __pfx_bus_for_each_drv+0x10/0x10
[  239.940129][  T126]  ? _raw_spin_unlock_irqrestore+0x58/0x70
[  239.942170][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.944096][  T126]  ? lockdep_hardirqs_on+0x7c/0x110
[  239.945884][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.947810][  T126]  ? _raw_spin_unlock_irqrestore+0x41/0x70
[  239.949908][  T126]  __device_attach+0x287/0x490
[  239.951641][  T126]  ? __pfx___device_attach+0x10/0x10
[  239.953623][  T126]  ? write_comp_data+0x29/0x90
[  239.955332][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.957329][  T126]  ? do_raw_spin_unlock+0x53/0x250
[  239.959091][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.961010][  T126]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  239.962893][  T126]  bus_probe_device+0x17e/0x1c0
[  239.964629][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.966510][  T126]  device_add+0x10af/0x17e0
[  239.968237][  T126]  ? __pfx_device_add+0x10/0x10
[  239.970013][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.971984][  T126]  ? add_device_randomness+0xb8/0xf0
[  239.973812][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  239.975725][  T126]  ? write_comp_data+0x29/0x90
[  239.977499][  T126]  usb_new_device+0xd3f/0x1a20
[  239.979226][  T126]  ? __pfx_usb_new_device+0x10/0x10
[  239.981059][  T126]  ? __pfx_do_raw_spin_lock+0x10/0x10
[  239.982928][  T126]  ? _raw_spin_unlock_irq+0x23/0x50
[  239.984819][  T126]  ? _raw_spin_unlock_irq+0x23/0x50
[  239.986635][  T126]  hub_event+0x2a3a/0x4800
[  239.988288][  T126]  ? __pfx_hub_event+0x10/0x10
[  239.989967][  T126]  ? __pfx_lock_acquire+0x10/0x10
[  239.991750][  T126]  ? __pfx_lock_release+0x10/0x10
[  239.993665][  T126]  ? write_comp_data+0x29/0x90
[  239.995377][  T126]  ? _raw_spin_unlock_irq+0x23/0x50
[  239.997443][  T126]  ? _raw_spin_unlock_irq+0x23/0x50
[  239.999625][  T126]  process_scheduled_works+0x5ee/0x1ba0
[  240.001641][  T126]  ? __pfx_process_scheduled_works+0x10/0x10
[  240.003663][  T126]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  240.005637][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.007644][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.009663][  T126]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  240.011539][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.013505][  T126]  ? assign_work+0x195/0x240
[  240.015174][  T126]  worker_thread+0x59f/0xcf0
[  240.016815][  T126]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.018714][  T126]  ? __pfx_worker_thread+0x10/0x10
[  240.020485][  T126]  kthread+0x345/0x450
[  240.021539][ T4172] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.021933][  T126]  ? __pfx_kthread+0x10/0x10
[  240.024890][ T4172] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.025703][  T126]  ret_from_fork+0x48/0x80
[  240.029285][  T126]  ? __pfx_kthread+0x10/0x10
[  240.031001][  T126]  ret_from_fork_asm+0x1a/0x30
[  240.032720][  T126]  </TASK>
[  240.033827][  T126] irq event stamp: 104461
[  240.035295][  T126] hardirqs last  enabled at (104473): [<ffffffff9989ddbe>] __up_console_sem+0xae/0xc0
[  240.038324][  T126] hardirqs last disabled at (104484): [<ffffffff9989dda3>] __up_console_sem+0x93/0xc0
[  240.041383][  T126] softirqs last  enabled at (104508): [<ffffffff9970f554>] handle_softirqs+0x544/0x870
[  240.044485][  T126] softirqs last disabled at (104493): [<ffffffff9971120e>] irq_exit_rcu+0xee/0x140
[  240.046258][ T4174] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.047523][  T126] ---[ end trace 0000000000000000 ]---
[  240.048723][  T126]  (null): radio-mr800 - initialization failed
[  240.051572][ T4174] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.052090][  T126] radio-mr800 1-1:128.48: probe with driver radio-mr800 failed with error -71
[  240.066518][  T126] usb 1-1: USB disconnect, device number 70
[  240.074793][ T4176] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.078327][ T4176] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.163162][ T4178] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.165977][ T4178] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.192758][ T4180] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.195429][ T4180] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.253000][ T4182] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.257019][ T4182] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.358652][ T4186] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.362279][ T4186] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.484779][ T1552] usb 1-1: new high-speed USB device number 71 using dummy_hcd
[  240.552465][ T4188] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.555457][ T4188] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.583044][ T4190] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.591064][ T4190] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.608209][ T4192] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.613351][ T4192] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.616853][ T1552] usb 1-1: unable to get BOS descriptor or descriptor too short
[  240.621070][ T1552] usb 1-1: config 128 has an invalid interface number: 48 but max is 0
[  240.624306][ T1552] usb 1-1: config 128 contains an unexpected descriptor of type 0x1, skipping
[  240.627509][ T1552] usb 1-1: config 128 has no interface number 0
[  240.630073][ T1552] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8B has invalid wMaxPacketSize 0
[  240.633942][ T1552] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x6 has an invalid bInterval 255, changing to 7
[  240.638237][ T1552] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  240.642219][ T1552] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8F has invalid maxpacket 4096, setting to 1024
[  240.646546][ T1552] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x8F has invalid maxpacket 1024
[  240.650687][ T1552] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0xE has invalid wMaxPacketSize 0
[  240.654543][ T1552] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  240.658637][ T1552] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x2 has invalid maxpacket 128
[  240.662500][ T1552] usb 1-1: config 128 interface 48 altsetting 138 has a duplicate endpoint with address 0x2, skipping
[  240.666681][ T1552] usb 1-1: config 128 interface 48 has no altsetting 0
[  240.673111][ T1552] usb 1-1: New USB device found, idVendor=07ca, idProduct=b800, bcdDevice=d3.2a
[  240.676251][ T1552] usb 1-1: New USB device strings: Mfr=5, Product=3, SerialNumber=255
[  240.679218][ T1552] usb 1-1: Product: syz
[  240.680843][ T1552] usb 1-1: Manufacturer: syz
[  240.682467][ T1552] usb 1-1: SerialNumber: syz
[  240.695080][ T4194] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.699382][ T4194] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.732175][ T4196] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.734997][ T4196] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.785740][ T4198] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.789420][ T4198] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.892948][ T4200] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  240.894079][ T1552] ------------[ cut here ]------------
[  240.897065][ T4200] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  240.897720][ T1552] usb 1-1: BOGUS urb xfer, pipe 1 != type 3
[  240.904222][ T1552] WARNING: CPU: 0 PID: 1552 at drivers/usb/core/urb.c:503 usb_submit_urb+0x1458/0x1760
[  240.907400][ T1552] Modules linked in:
[  240.908792][ T1552] CPU: 0 UID: 0 PID: 1552 Comm: kworker/0:4 Tainted: G        W          6.13.0-rc7 #1
[  240.912037][ T1552] Tainted: [W]=WARN
[  240.913427][ T1552] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.13.0-1ubuntu1.1 04/01/2014
[  240.916845][ T1552] Workqueue: usb_hub_wq hub_event
[  240.919051][ T1552] RIP: 0010:usb_submit_urb+0x1458/0x1760
[  240.921459][ T1552] Code: 24 10 e8 9b 32 46 fb 48 8b 7c 24 10 e8 21 1e 1a ff 41 89 d8 44 89 e1 4c 89 ea 48 89 c6 48 c7 c7 00 fb 51 a2 e8 59 be 0b fb 90 <0f> 0b 90 90 e9 d9 f2 ff ff e8 6a 32 46 fb 0f 1f 44 00 00 e9 4c fa
[  240.927761][ T1552] RSP: 0018:ffa0000003da6e80 EFLAGS: 00010286
[  240.929925][ T1552] RAX: 0000000000000000 RBX: 0000000000000003 RCX: ffffffff996f295a
[  240.932633][ T1552] RDX: 0000000000000001 RSI: ff11000007168000 RDI: 0000000000000002
[  240.935312][ T1552] RBP: ff11000008333a00 R08: fffffbfff47b8800 R09: fff3fc00007b4d81
[  240.938127][ T1552] R10: fff3fc00007b4d80 R11: ffa0000003da6c07 R12: 0000000000000001
[  240.940861][ T1552] R13: ff1100000253b0e0 R14: ff11000008333a7c R15: 0000000000000002
[  240.943627][ T1552] FS:  0000000000000000(0000) GS:ff11000053a00000(0000) knlGS:0000000000000000
[  240.946690][ T1552] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033
[  240.949008][ T1552] CR2: 00007fae5cfd9300 CR3: 0000000015574002 CR4: 0000000000771ef0
[  240.951799][ T1552] PKRU: 55555554
[  240.953138][ T1552] Call Trace:
[  240.954397][ T1552]  <TASK>
[  240.955523][ T1552]  ? __warn+0xea/0x3d0
[  240.957087][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.959087][ T1552]  ? usb_submit_urb+0x1458/0x1760
[  240.960912][ T1552]  ? report_bug+0x386/0x5e0
[  240.962689][ T1552]  ? usb_submit_urb+0x1458/0x1760
[  240.964523][ T1552]  ? usb_submit_urb+0x1459/0x1760
[  240.966408][ T1552]  ? handle_bug+0xe5/0x180
[  240.968094][ T1552]  ? exc_invalid_op+0x35/0x80
[  240.969845][ T1552]  ? asm_exc_invalid_op+0x1a/0x20
[  240.971713][ T1552]  ? __warn_printk+0x17a/0x310
[  240.973476][ T1552]  ? usb_submit_urb+0x1458/0x1760
[  240.975314][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.977327][ T1552]  ? __init_swait_queue_head+0xca/0x150
[  240.979361][ T1552]  usb_start_wait_urb+0x101/0x4b0
[  240.981209][ T1552]  ? __pfx_usb_start_wait_urb+0x10/0x10
[  240.983210][ T1552]  ? sctp_ootb_pkt_new+0x400/0x440
[  240.985082][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.987080][ T1552]  ? __asan_memset+0x24/0x50
[  240.988776][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  240.990803][ T1552]  usb_bulk_msg+0x22b/0x550
[  240.992479][ T1552]  amradio_send_cmd+0x2dc/0x810
[  240.994261][ T1552]  ? lockdep_init_map_type+0x2cb/0x7f0
[  240.996262][ T1552]  ? __pfx_amradio_send_cmd+0x10/0x10
[  240.998231][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.000243][ T1552]  ? read_word_at_a_time+0xe/0x20
[  241.002168][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.004225][ T1552]  ? sized_strscpy+0xa1/0x2f0
[  241.006012][ T1552]  usb_amradio_probe+0x4a2/0x8b0
[  241.007841][ T1552]  usb_probe_interface+0x309/0xa10
[  241.009769][ T1552]  ? __pfx_usb_probe_interface+0x10/0x10
[  241.011848][ T1552]  really_probe+0x253/0x990
[  241.013655][ T1552]  __driver_probe_device+0x1df/0x450
[  241.015648][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.017700][ T1552]  driver_probe_device+0x4c/0x1a0
[  241.019607][ T1552]  __device_attach_driver+0x1e4/0x2d0
[  241.021998][ T1552]  bus_for_each_drv+0x14c/0x1d0
[  241.024280][ T1552]  ? __pfx___device_attach_driver+0x10/0x10
[  241.026527][ T1552]  ? __pfx_bus_for_each_drv+0x10/0x10
[  241.028692][ T1552]  ? _raw_spin_unlock_irqrestore+0x58/0x70
[  241.030984][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.033004][ T1552]  ? lockdep_hardirqs_on+0x7c/0x110
[  241.034905][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.036932][ T1552]  ? _raw_spin_unlock_irqrestore+0x41/0x70
[  241.039051][ T1552]  __device_attach+0x287/0x490
[  241.040867][ T1552]  ? __pfx___device_attach+0x10/0x10
[  241.042748][ T1552]  ? write_comp_data+0x29/0x90
[  241.044498][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.046613][ T1552]  ? do_raw_spin_unlock+0x53/0x250
[  241.048470][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.050458][ T1552]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  241.052397][ T1552]  bus_probe_device+0x17e/0x1c0
[  241.054130][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.056155][ T1552]  device_add+0x10af/0x17e0
[  241.057862][ T1552]  ? __pfx_device_add+0x10/0x10
[  241.059648][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.061698][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.063704][ T1552]  ? write_comp_data+0x29/0x90
[  241.065475][ T1552]  usb_set_configuration+0x1081/0x1b20
[  241.067649][ T1552]  ? __pfx_usb_generic_driver_probe+0x10/0x10
[  241.069780][ T1552]  usb_generic_driver_probe+0xb7/0x110
[  241.071755][ T1552]  usb_probe_device+0xec/0x3e0
[  241.073513][ T1552]  ? __pfx_usb_probe_device+0x10/0x10
[  241.075523][ T1552]  really_probe+0x253/0x990
[  241.077276][ T1552]  __driver_probe_device+0x1df/0x450
[  241.079170][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.081153][ T1552]  driver_probe_device+0x4c/0x1a0
[  241.082981][ T1552]  __device_attach_driver+0x1e4/0x2d0
[  241.084907][ T1552]  bus_for_each_drv+0x14c/0x1d0
[  241.086679][ T1552]  ? __pfx___device_attach_driver+0x10/0x10
[  241.088785][ T1552]  ? __pfx_bus_for_each_drv+0x10/0x10
[  241.090719][ T1552]  ? _raw_spin_unlock_irqrestore+0x58/0x70
[  241.092844][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.093452][ T4202] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.094860][ T1552]  ? lockdep_hardirqs_on+0x7c/0x110
[  241.098203][ T4202] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.099004][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.103151][ T1552]  ? _raw_spin_unlock_irqrestore+0x41/0x70
[  241.105192][ T1552]  __device_attach+0x287/0x490
[  241.106878][ T1552]  ? __pfx___device_attach+0x10/0x10
[  241.108810][ T1552]  ? write_comp_data+0x29/0x90
[  241.110605][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.112634][ T1552]  ? do_raw_spin_unlock+0x53/0x250
[  241.114476][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.116500][ T1552]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  241.118508][ T1552]  bus_probe_device+0x17e/0x1c0
[  241.120390][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.122407][ T1552]  device_add+0x10af/0x17e0
[  241.124447][ T1552]  ? __pfx_device_add+0x10/0x10
[  241.126675][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.128694][ T1552]  ? add_device_randomness+0xb8/0xf0
[  241.130689][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.132698][ T1552]  ? write_comp_data+0x29/0x90
[  241.134439][ T1552]  usb_new_device+0xd3f/0x1a20
[  241.136227][ T1552]  ? __pfx_usb_new_device+0x10/0x10
[  241.138110][ T1552]  ? __pfx_do_raw_spin_lock+0x10/0x10
[  241.140081][ T1552]  ? _raw_spin_unlock_irq+0x23/0x50
[  241.140725][ T4204] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.141973][ T1552]  ? _raw_spin_unlock_irq+0x23/0x50
[  241.146342][ T1552]  hub_event+0x2a3a/0x4800
[  241.148062][ T1552]  ? __pfx_hub_event+0x10/0x10
[  241.148257][ T4204] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.149815][ T1552]  ? __pfx_lock_acquire+0x10/0x10
[  241.153783][ T1552]  ? __pfx_lock_release+0x10/0x10
[  241.155687][ T1552]  ? write_comp_data+0x29/0x90
[  241.156838][ T4206] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.157421][ T1552]  ? _raw_spin_unlock_irq+0x23/0x50
[  241.161043][ T4206] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.162074][ T1552]  ? _raw_spin_unlock_irq+0x23/0x50
[  241.166741][ T1552]  process_scheduled_works+0x5ee/0x1ba0
[  241.168776][ T1552]  ? __pfx_process_scheduled_works+0x10/0x10
[  241.170917][ T1552]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  241.172921][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.175109][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.177134][ T1552]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  241.179132][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.181099][ T1552]  ? assign_work+0x195/0x240
[  241.182753][ T1552]  worker_thread+0x59f/0xcf0
[  241.184448][ T1552]  ? srso_alias_return_thunk+0x5/0xfbef5
[  241.186448][ T1552]  ? __pfx_worker_thread+0x10/0x10
[  241.188311][ T1552]  kthread+0x345/0x450
[  241.189853][ T1552]  ? __pfx_kthread+0x10/0x10
[  241.191618][ T1552]  ret_from_fork+0x48/0x80
[  241.193281][ T1552]  ? __pfx_kthread+0x10/0x10
[  241.195017][ T1552]  ret_from_fork_asm+0x1a/0x30
[  241.196801][ T1552]  </TASK>
[  241.197971][ T1552] irq event stamp: 98593
[  241.199495][ T1552] hardirqs last  enabled at (98605): [<ffffffff9989ddbe>] __up_console_sem+0xae/0xc0
[  241.202794][ T1552] hardirqs last disabled at (98624): [<ffffffff9989dda3>] __up_console_sem+0x93/0xc0
[  241.206034][ T1552] softirqs last  enabled at (98620): [<ffffffff9970f554>] handle_softirqs+0x544/0x870
[  241.209301][ T1552] softirqs last disabled at (98615): [<ffffffff9971120e>] irq_exit_rcu+0xee/0x140
[  241.212466][ T1552] ---[ end trace 0000000000000000 ]---
[  241.215105][ T1552]  (null): radio-mr800 - initialization failed
[  241.217361][ T1552] radio-mr800 1-1:128.48: probe with driver radio-mr800 failed with error -71
[  241.228091][ T1552] usb 1-1: USB disconnect, device number 71
[  241.244391][ T4208] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.247306][ T4208] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.265216][ T4210] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.268402][ T4210] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.327708][ T4212] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.331955][ T4212] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.424535][ T4216] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.428463][ T4216] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.625886][ T4218] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.628827][  T118] usb 1-1: new high-speed USB device number 72 using dummy_hcd
[  241.632290][ T4218] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.683675][ T4221] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.686992][ T4221] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.687268][ T4222] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  241.693248][ T4222] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  241.763911][  T118] usb 1-1: unable to get BOS descriptor or descriptor too short
[  241.770243][  T118] usb 1-1: config 128 has an invalid interface number: 48 but max is 0
[  241.772776][  T118] usb 1-1: config 128 contains an unexpected descriptor of type 0x1, skipping
[  241.775321][  T118] usb 1-1: config 128 has no interface number 0
[  241.781225][  T118] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8B has invalid wMaxPacketSize 0
